2020-12-30 21:24:32,725: Key.right
2020-12-30 21:24:32,753: Key.right
2020-12-30 21:24:32,784: Key.right
2020-12-30 21:24:32,813: Key.right
2020-12-30 21:24:32,844: Key.right
2020-12-30 21:24:33,016: Key.right
2020-12-30 21:24:33,435: Key.backspace
2020-12-30 21:24:33,712: Key.shift
2020-12-30 21:24:33,856: "
2020-12-30 21:26:48,017: g
2020-12-30 21:26:48,362: m
2020-12-30 21:26:48,598: a
2020-12-30 21:26:48,754: i
2020-12-30 21:26:49,015: l
2020-12-30 21:26:49,471: Key.space
2020-12-30 21:26:49,716: s
2020-12-30 21:26:50,158: m
2020-12-30 21:26:50,582: t
2020-12-30 21:26:50,941: p
2020-12-30 21:26:51,194: Key.enter
2020-12-30 21:27:01,317: Key.backspace
2020-12-30 21:27:01,802: Key.enter
2020-12-30 21:27:54,715: Key.enter
2020-12-30 21:27:55,098: p
2020-12-30 21:27:55,315: r
2020-12-30 21:27:55,810: Key.enter
2020-12-30 21:27:56,916: Key.shift
2020-12-30 21:27:57,034: "
2020-12-30 21:27:57,330: d
2020-12-30 21:27:57,495: o
2020-12-30 21:27:57,732: n
2020-12-30 21:27:58,367: Key.backspace
2020-12-30 21:27:58,551: Key.backspace
2020-12-30 21:27:58,734: Key.backspace
2020-12-30 21:28:01,237: s
2020-12-30 21:28:01,359: p
2020-12-30 21:28:01,689: y
2020-12-30 21:28:01,947: i
2020-12-30 21:28:02,140: n
2020-12-30 21:28:02,392: g
2020-12-30 21:28:02,649: Key.space
2020-12-30 21:28:02,996: o
2020-12-30 21:28:03,282: n
2020-12-30 21:28:03,590: Key.space
2020-12-30 21:28:04,021: u
2020-12-30 21:28:04,151: s
2020-12-30 21:28:04,409: e
2020-12-30 21:28:04,488: r
2020-12-30 21:28:12,776: Key.space
2020-12-30 21:28:13,233: t
2020-12-30 21:28:13,498: h
2020-12-30 21:28:13,639: e
2020-12-30 21:28:13,825: r
2020-12-30 21:28:13,978: e
2020-12-30 21:28:14,174: Key.space
2020-12-30 21:28:14,570: h
2020-12-30 21:28:14,806: o
2020-12-30 21:28:14,938: w
2020-12-30 21:28:15,050: Key.space
2020-12-30 21:28:15,257: a
2020-12-30 21:28:15,406: r
2020-12-30 21:28:15,664: e
2020-12-30 21:28:15,713: Key.space
2020-12-30 21:28:16,009: y
2020-12-30 21:28:16,333: o
2020-12-30 21:28:16,591: y
2020-12-30 21:28:16,844: Key.space
2020-12-30 21:28:17,314: Key.backspace
2020-12-30 21:28:17,462: Key.backspace
2020-12-30 21:28:18,310: Key.backspace
2020-12-30 21:28:19,165: o
2020-12-30 21:28:19,385: u
2020-12-30 21:28:19,579: Key.space
2020-12-30 21:28:19,874: d
2020-12-30 21:28:20,032: o
2020-12-30 21:28:20,227: i
2020-12-30 21:28:20,415: n
2020-12-30 21:28:20,626: g
2020-12-30 21:28:20,825: Key.space
2020-12-30 21:28:21,371: p
2020-12-30 21:28:21,529: l
2020-12-30 21:28:21,645: e
2020-12-30 21:28:21,936: a
2020-12-30 21:28:22,198: s
2020-12-30 21:28:22,479: e
2020-12-30 21:28:22,668: Key.space
2020-12-30 21:28:22,858: w
2020-12-30 21:28:23,151: o
2020-12-30 21:28:23,395: r
2020-12-30 21:28:23,599: k
2020-12-30 21:28:34,647: Key.backspace
2020-12-30 21:33:53,600: Key.ctrl_l
2020-12-30 21:33:56,178: Key.ctrl_l
2020-12-30 21:33:56,508: \x03
2020-12-30 21:34:05,435: Key.ctrl_l
2020-12-30 21:34:05,752: \x16
2020-12-30 21:34:19,878: Key.ctrl_l
2020-12-30 21:34:23,191: \x18
2020-12-30 21:34:24,968: Key.ctrl_l
2020-12-30 21:34:25,289: \x16
2020-12-30 21:34:27,447: Key.ctrl_l
2020-12-30 21:34:27,929: \x18
2020-12-30 21:34:30,638: Key.enter
2020-12-30 21:34:30,771: Key.enter
2020-12-30 21:34:31,189: Key.ctrl_l
2020-12-30 21:34:31,322: \x16
2020-12-30 21:34:33,830: Key.enter
2020-12-30 21:34:34,187: Key.ctrl_l
2020-12-30 21:34:34,374: <191>
2020-12-30 21:34:35,043: b
2020-12-30 21:34:35,170: a
2020-12-30 21:34:35,343: c
2020-12-30 21:34:35,645: k
2020-12-30 21:34:35,857: Key.space
2020-12-30 21:34:35,944: t
2020-12-30 21:34:36,146: o
2020-12-30 21:34:36,349: Key.space
2020-12-30 21:34:36,921: k
2020-12-30 21:34:37,049: e
2020-12-30 21:34:37,248: y
2020-12-30 21:34:37,581: l
2020-12-30 21:34:37,794: o
2020-12-30 21:34:37,981: g
2020-12-30 21:34:38,137: g
2020-12-30 21:34:38,239: i
2020-12-30 21:34:38,432: n
2020-12-30 21:34:38,686: g
2020-12-30 21:34:52,649: Key.ctrl_l
2020-12-30 21:34:53,062: \x18
2020-12-30 21:34:55,160: Key.enter
2020-12-30 21:34:55,431: Key.enter
2020-12-30 21:34:55,959: Key.left
2020-12-30 21:34:56,174: Key.left
2020-12-30 21:34:56,369: Key.left
2020-12-30 21:34:56,569: Key.left
2020-12-30 21:34:57,130: Key.left
2020-12-30 21:34:59,013: Key.ctrl_l
2020-12-30 21:34:59,734: \x1a
2020-12-30 21:35:00,523: Key.left
2020-12-30 21:35:00,754: Key.left
2020-12-30 21:35:01,032: Key.left
2020-12-30 21:35:01,351: Key.left
2020-12-30 21:35:01,792: Key.ctrl_l
2020-12-30 21:35:02,107: \x16
2020-12-30 21:35:29,826: Key.space
2020-12-30 21:35:31,422: o
2020-12-30 21:35:31,601: k
2020-12-30 21:36:34,054: Key.backspace
2020-12-30 21:37:00,930: w
2020-12-30 21:37:01,093: h
2020-12-30 21:37:01,240: a
2020-12-30 21:37:01,365: t
2020-12-30 21:37:01,590: Key.space
2020-12-30 21:37:01,765: d
2020-12-30 21:37:01,896: o
